 a		phi		phidot		fde
    0.216604E-04    0.337289E+01   -0.312586E-07    0.565467E-06
    0.217304E-04    0.337289E+01   -0.315596E-07    0.572686E-06
    0.218006E-04    0.337289E+01   -0.318635E-07    0.579998E-06
    0.218710E-04    0.337289E+01   -0.321704E-07    0.587402E-06
    0.219416E-04    0.337289E+01   -0.324801E-07    0.594900E-06
    0.220125E-04    0.337289E+01   -0.327929E-07    0.602494E-06
    0.220835E-04    0.337289E+01   -0.331087E-07    0.610185E-06
    0.221549E-04    0.337289E+01   -0.334275E-07    0.617973E-06
    0.222264E-04    0.337289E+01   -0.337493E-07    0.625860E-06
    0.222982E-04    0.337289E+01   -0.340743E-07    0.633847E-06
    0.223702E-04    0.337289E+01   -0.344023E-07    0.641936E-06
    0.224424E-04    0.337289E+01   -0.347335E-07    0.650128E-06
    0.225149E-04    0.337289E+01   -0.350679E-07    0.658424E-06
    0.225876E-04    0.337289E+01   -0.354055E-07    0.666825E-06
    0.226606E-04    0.337289E+01   -0.357464E-07    0.675333E-06
    0.227338E-04    0.337289E+01   -0.360905E-07    0.683949E-06
    0.228072E-04    0.337289E+01   -0.364379E-07    0.692675E-06
    0.228808E-04    0.337289E+01   -0.367887E-07    0.701511E-06
    0.229547E-04    0.337289E+01   -0.371428E-07    0.710460E-06
    0.230289E-04    0.337289E+01   -0.375003E-07    0.719522E-06
    0.231032E-04    0.337289E+01   -0.378613E-07    0.728700E-06
    0.231778E-04    0.337289E+01   -0.382257E-07    0.737994E-06
    0.232527E-04    0.337289E+01   -0.385936E-07    0.747406E-06
    0.233278E-04    0.337289E+01   -0.389650E-07    0.756938E-06
    0.234031E-04    0.337289E+01   -0.393400E-07    0.766590E-06
    0.234787E-04    0.337289E+01   -0.397186E-07    0.776365E-06
    0.235545E-04    0.337289E+01   -0.401008E-07    0.786265E-06
    0.236306E-04    0.337289E+01   -0.404867E-07    0.796290E-06
    0.237069E-04    0.337289E+01   -0.408763E-07    0.806442E-06
    0.237835E-04    0.337289E+01   -0.412697E-07    0.816723E-06
    0.238603E-04    0.337289E+01   -0.416668E-07    0.827135E-06
    0.239373E-04    0.337289E+01   -0.420677E-07    0.837679E-06
    0.240146E-04    0.337289E+01   -0.424724E-07    0.848356E-06
    0.240922E-04    0.337289E+01   -0.428811E-07    0.859169E-06
    0.241700E-04    0.337289E+01   -0.432936E-07    0.870120E-06
    0.242481E-04    0.337289E+01   -0.437102E-07    0.881209E-06
    0.243264E-04    0.337289E+01   -0.441307E-07    0.892439E-06
    0.244049E-04    0.337289E+01   -0.445552E-07    0.903811E-06
    0.244837E-04    0.337289E+01   -0.449838E-07    0.915328E-06
    0.245628E-04    0.337289E+01   -0.454165E-07    0.926991E-06
    0.246421E-04    0.337289E+01   -0.458534E-07    0.938802E-06
    0.247217E-04    0.337289E+01   -0.462945E-07    0.950763E-06
    0.248016E-04    0.337289E+01   -0.467398E-07    0.962875E-06
    0.248816E-04    0.337289E+01   -0.471893E-07    0.975141E-06
    0.249620E-04    0.337289E+01   -0.476432E-07    0.987562E-06
    0.250426E-04    0.337289E+01   -0.481014E-07    0.100014E-05
    0.251235E-04    0.337289E+01   -0.485640E-07    0.101288E-05
    0.252046E-04    0.337289E+01   -0.490311E-07    0.102578E-05
    0.252860E-04    0.337289E+01   -0.495026E-07    0.103884E-05
    0.253677E-04    0.337289E+01   -0.499786E-07    0.105207E-05
    0.254496E-04    0.337289E+01   -0.504592E-07    0.106547E-05
    0.255318E-04    0.337289E+01   -0.509444E-07    0.107904E-05
    0.256143E-04    0.337289E+01   -0.514343E-07    0.109277E-05
    0.256970E-04    0.337289E+01   -0.519289E-07    0.110669E-05
    0.257800E-04    0.337289E+01   -0.524282E-07    0.112078E-05
    0.258632E-04    0.337289E+01   -0.529322E-07    0.113504E-05
    0.259467E-04    0.337289E+01   -0.534411E-07    0.114949E-05
    0.260305E-04    0.337289E+01   -0.539549E-07    0.116412E-05
    0.261146E-04    0.337289E+01   -0.544736E-07    0.117894E-05
    0.261989E-04    0.337289E+01   -0.549973E-07    0.119394E-05
    0.262835E-04    0.337289E+01   -0.555260E-07    0.120914E-05
    0.263684E-04    0.337289E+01   -0.560597E-07    0.122453E-05
    0.264536E-04    0.337289E+01   -0.565986E-07    0.124011E-05
    0.265390E-04    0.337289E+01   -0.571426E-07    0.125589E-05
    0.266247E-04    0.337289E+01   -0.576919E-07    0.127187E-05
    0.267107E-04    0.337289E+01   -0.582464E-07    0.128805E-05
    0.267970E-04    0.337289E+01   -0.588062E-07    0.130443E-05
    0.268835E-04    0.337289E+01   -0.593713E-07    0.132103E-05
    0.269703E-04    0.337289E+01   -0.599419E-07    0.133783E-05
    0.270574E-04    0.337289E+01   -0.605180E-07    0.135485E-05
    0.271448E-04    0.337289E+01   -0.610995E-07    0.137208E-05
    0.272325E-04    0.337289E+01   -0.616867E-07    0.138953E-05
    0.273204E-04    0.337289E+01   -0.622794E-07    0.140720E-05
    0.274086E-04    0.337289E+01   -0.628779E-07    0.142509E-05
    0.274972E-04    0.337289E+01   -0.634820E-07    0.144321E-05
    0.275860E-04    0.337289E+01   -0.640920E-07    0.146157E-05
    0.276751E-04    0.337289E+01   -0.647077E-07    0.148015E-05
    0.277644E-04    0.337289E+01   -0.653294E-07    0.149896E-05
    0.278541E-04    0.337289E+01   -0.659570E-07    0.151802E-05
    0.279440E-04    0.337289E+01   -0.665907E-07    0.153732E-05
    0.280343E-04    0.337289E+01   -0.672304E-07    0.155686E-05
    0.281248E-04    0.337289E+01   -0.678762E-07    0.157664E-05
    0.282157E-04    0.337289E+01   -0.685282E-07    0.159668E-05
    0.283068E-04    0.337289E+01   -0.691864E-07    0.161697E-05
    0.283982E-04    0.337289E+01   -0.698510E-07    0.163752E-05
    0.284899E-04    0.337289E+01   -0.705219E-07    0.165833E-05
    0.285819E-04    0.337289E+01   -0.711992E-07    0.167940E-05
    0.286742E-04    0.337289E+01   -0.718830E-07    0.170074E-05
    0.287668E-04    0.337289E+01   -0.725733E-07    0.172234E-05
    0.288597E-04    0.337289E+01   -0.732703E-07    0.174422E-05
    0.289529E-04    0.337289E+01   -0.739739E-07    0.176638E-05
    0.290464E-04    0.337289E+01   -0.746842E-07    0.178882E-05
    0.291402E-04    0.337289E+01   -0.754014E-07    0.181154E-05
    0.292343E-04    0.337289E+01   -0.761254E-07    0.183454E-05
    0.293287E-04    0.337289E+01   -0.768563E-07    0.185784E-05
    0.294235E-04    0.337289E+01   -0.775942E-07    0.188143E-05
    0.295185E-04    0.337289E+01   -0.783392E-07    0.190532E-05
    0.296138E-04    0.337289E+01   -0.790913E-07    0.192951E-05
    0.297094E-04    0.337289E+01   -0.798505E-07    0.195401E-05
    0.298054E-04    0.337289E+01   -0.806171E-07    0.197882E-05
    0.299016E-04    0.337289E+01   -0.813910E-07    0.200394E-05
    0.299982E-04    0.337289E+01   -0.821723E-07    0.202937E-05
    0.300951E-04    0.337289E+01   -0.829610E-07    0.205513E-05
    0.301923E-04    0.337289E+01   -0.837573E-07    0.208122E-05
    0.302898E-04    0.337289E+01   -0.845612E-07    0.210763E-05
    0.303876E-04    0.337289E+01   -0.853728E-07    0.213437E-05
    0.304857E-04    0.337289E+01   -0.861921E-07    0.216146E-05
    0.305842E-04    0.337289E+01   -0.870193E-07    0.218888E-05
    0.306830E-04    0.337289E+01   -0.878544E-07    0.221665E-05
    0.307821E-04    0.337289E+01   -0.886975E-07    0.224478E-05
    0.308815E-04    0.337289E+01   -0.895486E-07    0.227325E-05
    0.309812E-04    0.337289E+01   -0.904078E-07    0.230209E-05
    0.310813E-04    0.337289E+01   -0.912753E-07    0.233129E-05
    0.311816E-04    0.337289E+01   -0.921511E-07    0.236086E-05
    0.312823E-04    0.337289E+01   -0.930352E-07    0.239080E-05
    0.313834E-04    0.337289E+01   -0.939278E-07    0.242112E-05
    0.314847E-04    0.337289E+01   -0.948289E-07    0.245182E-05
    0.315864E-04    0.337289E+01   -0.957386E-07    0.248291E-05
    0.316884E-04    0.337289E+01   -0.966570E-07    0.251439E-05
    0.317907E-04    0.337289E+01   -0.975842E-07    0.254627E-05
    0.318934E-04    0.337289E+01   -0.985202E-07    0.257854E-05
    0.319964E-04    0.337289E+01   -0.994652E-07    0.261123E-05
    0.320997E-04    0.337289E+01   -0.100419E-06    0.264433E-05
    0.322034E-04    0.337289E+01   -0.101382E-06    0.267784E-05
    0.323074E-04    0.337289E+01   -0.102355E-06    0.271178E-05
    0.324117E-04    0.337289E+01   -0.103336E-06    0.274615E-05
    0.325164E-04    0.337289E+01   -0.104327E-06    0.278094E-05
    0.326214E-04    0.337289E+01   -0.105328E-06    0.281618E-05
    0.327268E-04    0.337289E+01   -0.106338E-06    0.285186E-05
    0.328324E-04    0.337289E+01   -0.107357E-06    0.288799E-05
    0.329385E-04    0.337289E+01   -0.108387E-06    0.292458E-05
    0.330449E-04    0.337289E+01   -0.109426E-06    0.296162E-05
    0.331516E-04    0.337289E+01   -0.110475E-06    0.299914E-05
    0.332586E-04    0.337289E+01   -0.111534E-06    0.303712E-05
    0.333660E-04    0.337289E+01   -0.112603E-06    0.307558E-05
    0.334738E-04    0.337289E+01   -0.113683E-06    0.311453E-05
    0.335819E-04    0.337289E+01   -0.114773E-06    0.315397E-05
    0.336903E-04    0.337289E+01   -0.115873E-06    0.319390E-05
    0.337992E-04    0.337289E+01   -0.116983E-06    0.323434E-05
    0.339083E-04    0.337289E+01   -0.118105E-06    0.327529E-05
    0.340178E-04    0.337289E+01   -0.119237E-06    0.331675E-05
    0.341277E-04    0.337289E+01   -0.120379E-06    0.335873E-05
    0.342379E-04    0.337289E+01   -0.121533E-06    0.340124E-05
    0.343485E-04    0.337289E+01   -0.122698E-06    0.344429E-05
    0.344594E-04    0.337289E+01   -0.123873E-06    0.348788E-05
    0.345707E-04    0.337289E+01   -0.125060E-06    0.353201E-05
    0.346823E-04    0.337289E+01   -0.126259E-06    0.357670E-05
    0.347943E-04    0.337289E+01   -0.127468E-06    0.362196E-05
    0.349067E-04    0.337289E+01   -0.128690E-06    0.366778E-05
    0.350194E-04    0.337289E+01   -0.129923E-06    0.371418E-05
    0.351325E-04    0.337289E+01   -0.131167E-06    0.376116E-05
    0.352460E-04    0.337289E+01   -0.132424E-06    0.380873E-05
    0.353598E-04    0.337289E+01   -0.133692E-06    0.385690E-05
    0.354740E-04    0.337289E+01   -0.134973E-06    0.390568E-05
    0.355885E-04    0.337289E+01   -0.136266E-06    0.395507E-05
    0.357035E-04    0.337289E+01   -0.137571E-06    0.400508E-05
    0.358188E-04    0.337289E+01   -0.138889E-06    0.405572E-05
    0.359345E-04    0.337289E+01   -0.140219E-06    0.410699E-05
    0.360505E-04    0.337289E+01   -0.141562E-06    0.415891E-05
    0.361669E-04    0.337289E+01   -0.142917E-06    0.421148E-05
    0.362837E-04    0.337289E+01   -0.144286E-06    0.426471E-05
    0.364009E-04    0.337289E+01   -0.145668E-06    0.431861E-05
    0.365185E-04    0.337289E+01   -0.147063E-06    0.437319E-05
    0.366364E-04    0.337289E+01   -0.148471E-06    0.442845E-05
    0.367547E-04    0.337289E+01   -0.149892E-06    0.448441E-05
    0.368734E-04    0.337289E+01   -0.151327E-06    0.454107E-05
    0.369925E-04    0.337289E+01   -0.152776E-06    0.459844E-05
    0.371120E-04    0.337289E+01   -0.154239E-06    0.465653E-05
    0.372318E-04    0.337289E+01   -0.155715E-06    0.471535E-05
    0.373521E-04    0.337289E+01   -0.157206E-06    0.477491E-05
    0.374727E-04    0.337289E+01   -0.158710E-06    0.483521E-05
    0.375937E-04    0.337289E+01   -0.160229E-06    0.489628E-05
    0.377151E-04    0.337289E+01   -0.161763E-06    0.495811E-05
    0.378369E-04    0.337289E+01   -0.163311E-06    0.502071E-05
    0.379591E-04    0.337289E+01   -0.164874E-06    0.508410E-05
    0.380817E-04    0.337289E+01   -0.166452E-06    0.514828E-05
    0.382047E-04    0.337289E+01   -0.168045E-06    0.521327E-05
    0.383280E-04    0.337289E+01   -0.169653E-06    0.527908E-05
    0.384518E-04    0.337289E+01   -0.171276E-06    0.534571E-05
    0.385760E-04    0.337289E+01   -0.172915E-06    0.541317E-05
    0.387006E-04    0.337289E+01   -0.174569E-06    0.548148E-05
    0.388256E-04    0.337289E+01   -0.176239E-06    0.555065E-05
    0.389510E-04    0.337289E+01   -0.177925E-06    0.562069E-05
    0.390767E-04    0.337289E+01   -0.179627E-06    0.569160E-05
    0.392029E-04    0.337289E+01   -0.181345E-06    0.576340E-05
    0.393295E-04    0.337289E+01   -0.183080E-06    0.583610E-05
    0.394566E-04    0.337289E+01   -0.184831E-06    0.590971E-05
    0.395840E-04    0.337289E+01   -0.186599E-06    0.598424E-05
    0.397118E-04    0.337289E+01   -0.188384E-06    0.605971E-05
    0.398401E-04    0.337289E+01   -0.190185E-06    0.613613E-05
    0.399687E-04    0.337289E+01   -0.192004E-06    0.621350E-05
    0.400978E-04    0.337289E+01   -0.193840E-06    0.629183E-05
    0.402273E-04    0.337289E+01   -0.195693E-06    0.637115E-05
    0.403572E-04    0.337289E+01   -0.197565E-06    0.645147E-05
    0.404875E-04    0.337289E+01   -0.199454E-06    0.653279E-05
    0.406183E-04    0.337289E+01   -0.201360E-06    0.661512E-05
    0.407495E-04    0.337289E+01   -0.203285E-06    0.669849E-05
    0.408811E-04    0.337289E+01   -0.205229E-06    0.678290E-05
    0.410131E-04    0.337289E+01   -0.207191E-06    0.686837E-05
    0.411455E-04    0.337289E+01   -0.209171E-06    0.695490E-05
    0.412784E-04    0.337289E+01   -0.211171E-06    0.704252E-05
    0.414117E-04    0.337289E+01   -0.213189E-06    0.713124E-05
    0.415455E-04    0.337289E+01   -0.215226E-06    0.722106E-05
    0.416796E-04    0.337289E+01   -0.217283E-06    0.731201E-05
    0.418142E-04    0.337289E+01   -0.219360E-06    0.740410E-05
    0.419493E-04    0.337289E+01   -0.221456E-06    0.749733E-05
    0.420848E-04    0.337289E+01   -0.223572E-06    0.759174E-05
    0.422207E-04    0.337289E+01   -0.225708E-06    0.768732E-05
    0.423570E-04    0.337289E+01   -0.227865E-06    0.778410E-05
    0.424938E-04    0.337289E+01   -0.230042E-06    0.788209E-05
    0.426310E-04    0.337289E+01   -0.232240E-06    0.798130E-05
    0.427687E-04    0.337289E+01   -0.234458E-06    0.808175E-05
    0.429068E-04    0.337289E+01   -0.236698E-06    0.818346E-05
    0.430454E-04    0.337289E+01   -0.238959E-06    0.828644E-05
    0.431844E-04    0.337289E+01   -0.241242E-06    0.839071E-05
    0.433239E-04    0.337289E+01   -0.243546E-06    0.849627E-05
    0.434638E-04    0.337289E+01   -0.245872E-06    0.860316E-05
    0.436042E-04    0.337289E+01   -0.248220E-06    0.871138E-05
    0.437450E-04    0.337289E+01   -0.250590E-06    0.882095E-05
    0.438862E-04    0.337289E+01   -0.252983E-06    0.893190E-05
    0.440280E-04    0.337289E+01   -0.255399E-06    0.904422E-05
    0.441702E-04    0.337289E+01   -0.257838E-06    0.915795E-05
    0.443128E-04    0.337289E+01   -0.260299E-06    0.927310E-05
    0.444559E-04    0.337289E+01   -0.262784E-06    0.938968E-05
    0.445995E-04    0.337289E+01   -0.265293E-06    0.950772E-05
    0.447435E-04    0.337289E+01   -0.267826E-06    0.962723E-05
    0.448880E-04    0.337289E+01   -0.270382E-06    0.974824E-05
    0.450330E-04    0.337289E+01   -0.272963E-06    0.987075E-05
    0.451784E-04    0.337289E+01   -0.275569E-06    0.999479E-05
    0.453243E-04    0.337289E+01   -0.278199E-06    0.101204E-04
    0.454707E-04    0.337289E+01   -0.280854E-06    0.102475E-04
    0.456175E-04    0.337289E+01   -0.283534E-06    0.103763E-04
    0.457649E-04    0.337289E+01   -0.286240E-06    0.105066E-04
    0.459127E-04    0.337289E+01   -0.288971E-06    0.106386E-04
    0.460609E-04    0.337289E+01   -0.291729E-06    0.107722E-04
    0.462097E-04    0.337289E+01   -0.294512E-06    0.109075E-04
    0.463589E-04    0.337289E+01   -0.297322E-06    0.110445E-04
    0.465086E-04    0.337289E+01   -0.300158E-06    0.111831E-04
    0.466588E-04    0.337289E+01   -0.303022E-06    0.113235E-04
    0.468095E-04    0.337289E+01   -0.305912E-06    0.114657E-04
    0.469607E-04    0.337289E+01   -0.308830E-06    0.116096E-04
    0.471123E-04    0.337289E+01   -0.311776E-06    0.117553E-04
    0.472645E-04    0.337289E+01   -0.314750E-06    0.119029E-04
    0.474171E-04    0.337289E+01   -0.317752E-06    0.120522E-04
    0.475703E-04    0.337289E+01   -0.320782E-06    0.122034E-04
    0.477239E-04    0.337289E+01   -0.323841E-06    0.123566E-04
    0.478780E-04    0.337289E+01   -0.326929E-06    0.125116E-04
    0.480326E-04    0.337289E+01   -0.330046E-06    0.126685E-04
    0.481877E-04    0.337289E+01   -0.333193E-06    0.128274E-04
    0.483434E-04    0.337289E+01   -0.336370E-06    0.129883E-04
    0.484995E-04    0.337289E+01   -0.339576E-06    0.131512E-04
    0.486561E-04    0.337289E+01   -0.342814E-06    0.133161E-04
    0.488132E-04    0.337289E+01   -0.346081E-06    0.134830E-04
    0.489709E-04    0.337289E+01   -0.349380E-06    0.136520E-04
    0.491290E-04    0.337289E+01   -0.352710E-06    0.138232E-04
    0.492877E-04    0.337289E+01   -0.356072E-06    0.139964E-04
    0.494469E-04    0.337289E+01   -0.359465E-06    0.141719E-04
    0.496066E-04    0.337289E+01   -0.362891E-06    0.143494E-04
    0.497668E-04    0.337289E+01   -0.366349E-06    0.145292E-04
    0.499275E-04    0.337289E+01   -0.369840E-06    0.147113E-04
    0.500887E-04    0.337289E+01   -0.373364E-06    0.148956E-04
    0.502505E-04    0.337289E+01   -0.376921E-06    0.150822E-04
    0.504128E-04    0.337289E+01   -0.380512E-06    0.152711E-04
    0.505756E-04    0.337289E+01   -0.384137E-06    0.154623E-04
    0.507389E-04    0.337289E+01   -0.387796E-06    0.156560E-04
    0.509028E-04    0.337289E+01   -0.391490E-06    0.158520E-04
    0.510672E-04    0.337289E+01   -0.395219E-06    0.160505E-04
    0.512321E-04    0.337289E+01   -0.398983E-06    0.162514E-04
    0.513975E-04    0.337289E+01   -0.402783E-06    0.164548E-04
    0.515635E-04    0.337289E+01   -0.406619E-06    0.166608E-04
    0.517300E-04    0.337289E+01   -0.410491E-06    0.168693E-04
    0.518971E-04    0.337289E+01   -0.414399E-06    0.170804E-04
    0.520647E-04    0.337289E+01   -0.418345E-06    0.172941E-04
    0.522328E-04    0.337289E+01   -0.422328E-06    0.175105E-04
    0.524015E-04    0.337289E+01   -0.426349E-06    0.177295E-04
    0.525707E-04    0.337289E+01   -0.430408E-06    0.179513E-04
    0.527405E-04    0.337289E+01   -0.434505E-06    0.181758E-04
    0.529108E-04    0.337289E+01   -0.438641E-06    0.184031E-04
    0.530817E-04    0.337289E+01   -0.442816E-06    0.186333E-04
    0.532531E-04    0.337289E+01   -0.447030E-06    0.188662E-04
    0.534251E-04    0.337289E+01   -0.451285E-06    0.191021E-04
    0.535977E-04    0.337289E+01   -0.455579E-06    0.193409E-04
    0.537708E-04    0.337289E+01   -0.459914E-06    0.195826E-04
    0.539444E-04    0.337289E+01   -0.464291E-06    0.198274E-04
    0.541186E-04    0.337289E+01   -0.468708E-06    0.200752E-04
    0.542934E-04    0.337289E+01   -0.473168E-06    0.203260E-04
    0.544687E-04    0.337289E+01   -0.477669E-06    0.205800E-04
    0.546446E-04    0.337289E+01   -0.482213E-06    0.208371E-04
    0.548211E-04    0.337289E+01   -0.486800E-06    0.210974E-04
    0.549981E-04    0.337289E+01   -0.491430E-06    0.213609E-04
    0.551758E-04    0.337289E+01   -0.496105E-06    0.216276E-04
    0.553540E-04    0.337289E+01   -0.500823E-06    0.218977E-04
    0.555327E-04    0.337289E+01   -0.505586E-06    0.221711E-04
    0.557121E-04    0.337289E+01   -0.510393E-06    0.224479E-04
    0.558920E-04    0.337289E+01   -0.515247E-06    0.227281E-04
    0.560725E-04    0.337289E+01   -0.520146E-06    0.230118E-04
    0.562536E-04    0.337289E+01   -0.525091E-06    0.232990E-04
    0.564352E-04    0.337289E+01   -0.530083E-06    0.235898E-04
    0.566175E-04    0.337289E+01   -0.535123E-06    0.238841E-04
    0.568003E-04    0.337289E+01   -0.540209E-06    0.241821E-04
    0.569838E-04    0.337289E+01   -0.545344E-06    0.244838E-04
    0.571678E-04    0.337289E+01   -0.550528E-06    0.247892E-04
    0.573524E-04    0.337289E+01   -0.555760E-06    0.250984E-04
    0.575376E-04    0.337289E+01   -0.561041E-06    0.254114E-04
    0.577234E-04    0.337289E+01   -0.566373E-06    0.257282E-04
    0.579099E-04    0.337289E+01   -0.571755E-06    0.260490E-04
    0.580969E-04    0.337289E+01   -0.577187E-06    0.263737E-04
    0.582845E-04    0.337289E+01   -0.582671E-06    0.267025E-04
    0.584727E-04    0.337289E+01   -0.588207E-06    0.270353E-04
    0.586616E-04    0.337289E+01   -0.593795E-06    0.273722E-04
    0.588510E-04    0.337289E+01   -0.599435E-06    0.277133E-04
    0.590411E-04    0.337289E+01   -0.605129E-06    0.280586E-04
    0.592317E-04    0.337289E+01   -0.610877E-06    0.284082E-04
    0.594230E-04    0.337289E+01   -0.616679E-06    0.287621E-04
    0.596149E-04    0.337289E+01   -0.622535E-06    0.291203E-04
    0.598075E-04    0.337289E+01   -0.628447E-06    0.294830E-04
    0.600006E-04    0.337289E+01   -0.634414E-06    0.298501E-04
    0.601944E-04    0.337289E+01   -0.640438E-06    0.302218E-04
    0.603888E-04    0.337289E+01   -0.646518E-06    0.305980E-04
    0.605838E-04    0.337289E+01   -0.652656E-06    0.309789E-04
    0.607794E-04    0.337289E+01   -0.658852E-06    0.313645E-04
    0.609757E-04    0.337289E+01   -0.665106E-06    0.317548E-04
    0.611727E-04    0.337289E+01   -0.671419E-06    0.321500E-04
    0.613702E-04    0.337289E+01   -0.677792E-06    0.325500E-04
    0.615684E-04    0.337289E+01   -0.684224E-06    0.329550E-04
    0.617672E-04    0.337289E+01   -0.690717E-06    0.333649E-04
    0.619667E-04    0.337289E+01   -0.697272E-06    0.337799E-04
    0.621668E-04    0.337289E+01   -0.703888E-06    0.342000E-04
    0.623676E-04    0.337289E+01   -0.710566E-06    0.346253E-04
    0.625690E-04    0.337289E+01   -0.717308E-06    0.350558E-04
    0.627711E-04    0.337289E+01   -0.724113E-06    0.354916E-04
    0.629738E-04    0.337289E+01   -0.730982E-06    0.359328E-04
    0.631772E-04    0.337289E+01   -0.737915E-06    0.363794E-04
    0.633812E-04    0.337289E+01   -0.744914E-06    0.368316E-04
    0.635859E-04    0.337289E+01   -0.751979E-06    0.372892E-04
    0.637912E-04    0.337289E+01   -0.759111E-06    0.377525E-04
    0.639972E-04    0.337289E+01   -0.766309E-06    0.382215E-04
    0.642039E-04    0.337289E+01   -0.773575E-06    0.386963E-04
    0.644113E-04    0.337289E+01   -0.780910E-06    0.391769E-04
    0.646193E-04    0.337289E+01   -0.788314E-06    0.396635E-04
    0.648280E-04    0.337289E+01   -0.795787E-06    0.401560E-04
    0.650373E-04    0.337289E+01   -0.803331E-06    0.406545E-04
    0.652474E-04    0.337289E+01   -0.810946E-06    0.411592E-04
    0.654581E-04    0.337289E+01   -0.818632E-06    0.416701E-04
    0.656695E-04    0.337289E+01   -0.826391E-06    0.421873E-04
    0.658815E-04    0.337289E+01   -0.834222E-06    0.427108E-04
    0.660943E-04    0.337289E+01   -0.842128E-06    0.432408E-04
    0.663078E-04    0.337289E+01   -0.850107E-06    0.437773E-04
    0.665219E-04    0.337289E+01   -0.858162E-06    0.443203E-04
    0.667367E-04    0.337289E+01   -0.866292E-06    0.448701E-04
    0.669522E-04    0.337289E+01   -0.874499E-06    0.454266E-04
    0.671685E-04    0.337289E+01   -0.882783E-06    0.459899E-04
    0.673854E-04    0.337289E+01   -0.891145E-06    0.465601E-04
    0.676030E-04    0.337289E+01   -0.899586E-06    0.471373E-04
    0.678213E-04    0.337289E+01   -0.908106E-06    0.477216E-04
    0.680404E-04    0.337289E+01   -0.916706E-06    0.483131E-04
    0.682601E-04    0.337289E+01   -0.925386E-06    0.489118E-04
    0.684805E-04    0.337289E+01   -0.934149E-06    0.495179E-04
    0.687017E-04    0.337289E+01   -0.942993E-06    0.501314E-04
    0.689236E-04    0.337289E+01   -0.951921E-06    0.507524E-04
    0.691461E-04    0.337289E+01   -0.960933E-06    0.513811E-04
    0.693694E-04    0.337289E+01   -0.970029E-06    0.520174E-04
    0.695935E-04    0.337289E+01   -0.979211E-06    0.526616E-04
    0.698182E-04    0.337289E+01   -0.988479E-06    0.533136E-04
    0.700437E-04    0.337289E+01   -0.997834E-06    0.539736E-04
    0.702699E-04    0.337289E+01   -0.100728E-05    0.546417E-04
    0.704968E-04    0.337289E+01   -0.101681E-05    0.553180E-04
    0.707245E-04    0.337289E+01   -0.102643E-05    0.560026E-04
    0.709529E-04    0.337289E+01   -0.103614E-05    0.566956E-04
    0.711820E-04    0.337289E+01   -0.104594E-05    0.573970E-04
    0.714119E-04    0.337289E+01   -0.105584E-05    0.581071E-04
    0.716425E-04    0.337289E+01   -0.106582E-05    0.588258E-04
    0.718739E-04    0.337289E+01   -0.107591E-05    0.595533E-04
    0.721060E-04    0.337288E+01   -0.108608E-05    0.602897E-04
    0.723389E-04    0.337288E+01   -0.109635E-05    0.610351E-04
    0.725725E-04    0.337288E+01   -0.110672E-05    0.617897E-04
    0.728069E-04    0.337288E+01   -0.111718E-05    0.625535E-04
    0.730420E-04    0.337288E+01   -0.112775E-05    0.633266E-04
    0.732779E-04    0.337288E+01   -0.113841E-05    0.641091E-04
    0.735145E-04    0.337288E+01   -0.114917E-05    0.649013E-04
    0.737520E-04    0.337288E+01   -0.116003E-05    0.657031E-04
    0.739901E-04    0.337288E+01   -0.117100E-05    0.665147E-04
    0.742291E-04    0.337288E+01   -0.118207E-05    0.673362E-04
    0.744688E-04    0.337288E+01   -0.119324E-05    0.681677E-04
    0.747093E-04    0.337288E+01   -0.120451E-05    0.690095E-04
    0.749506E-04    0.337288E+01   -0.121590E-05    0.698615E-04
    0.751926E-04    0.337288E+01   -0.122738E-05    0.707239E-04
    0.754355E-04    0.337288E+01   -0.123898E-05    0.715968E-04
    0.756791E-04    0.337288E+01   -0.125068E-05    0.724804E-04
    0.759235E-04    0.337288E+01   -0.126250E-05    0.733747E-04
    0.761687E-04    0.337288E+01   -0.127442E-05    0.742800E-04
    0.764147E-04    0.337288E+01   -0.128646E-05    0.751963E-04
    0.766614E-04    0.337288E+01   -0.129861E-05    0.761238E-04
    0.769090E-04    0.337288E+01   -0.131087E-05    0.770626E-04
    0.771574E-04    0.337288E+01   -0.132325E-05    0.780129E-04
    0.774066E-04    0.337288E+01   -0.133574E-05    0.789747E-04
    0.776565E-04    0.337288E+01   -0.134835E-05    0.799483E-04
    0.779073E-04    0.337288E+01   -0.136108E-05    0.809337E-04
    0.781589E-04    0.337288E+01   -0.137393E-05    0.819312E-04
    0.784113E-04    0.337288E+01   -0.138690E-05    0.829408E-04
    0.786646E-04    0.337288E+01   -0.139999E-05    0.839627E-04
    0.789186E-04    0.337288E+01   -0.141320E-05    0.849970E-04
    0.791735E-04    0.337288E+01   -0.142654E-05    0.860440E-04
    0.794292E-04    0.337288E+01   -0.144000E-05    0.871037E-04
    0.796857E-04    0.337288E+01   -0.145358E-05    0.881762E-04
    0.799430E-04    0.337288E+01   -0.146730E-05    0.892619E-04
    0.802012E-04    0.337288E+01   -0.148114E-05    0.903607E-04
    0.804602E-04    0.337288E+01   -0.149511E-05    0.914730E-04
    0.807200E-04    0.337288E+01   -0.150921E-05    0.925987E-04
    0.809807E-04    0.337288E+01   -0.152345E-05    0.937382E-04
    0.812423E-04    0.337288E+01   -0.153781E-05    0.948915E-04
