 a		phi		phidot		fde
    0.108644E-04    0.156033E+01   -0.182849E-09    0.117354E-08
    0.108995E-04    0.156033E+01   -0.184617E-09    0.118865E-08
    0.109347E-04    0.156033E+01   -0.186403E-09    0.120394E-08
    0.109700E-04    0.156033E+01   -0.188207E-09    0.121944E-08
    0.110055E-04    0.156033E+01   -0.190027E-09    0.123513E-08
    0.110410E-04    0.156033E+01   -0.191865E-09    0.125103E-08
    0.110767E-04    0.156033E+01   -0.193721E-09    0.126712E-08
    0.111124E-04    0.156033E+01   -0.195595E-09    0.128343E-08
    0.111483E-04    0.156033E+01   -0.197487E-09    0.129994E-08
    0.111843E-04    0.156033E+01   -0.199397E-09    0.131667E-08
    0.112204E-04    0.156033E+01   -0.201326E-09    0.133361E-08
    0.112567E-04    0.156033E+01   -0.203273E-09    0.135077E-08
    0.112930E-04    0.156033E+01   -0.205239E-09    0.136815E-08
    0.113295E-04    0.156033E+01   -0.207224E-09    0.138575E-08
    0.113661E-04    0.156033E+01   -0.209228E-09    0.140358E-08
    0.114028E-04    0.156033E+01   -0.211252E-09    0.142164E-08
    0.114396E-04    0.156033E+01   -0.213295E-09    0.143993E-08
    0.114766E-04    0.156033E+01   -0.215358E-09    0.145845E-08
    0.115136E-04    0.156033E+01   -0.217440E-09    0.147721E-08
    0.115508E-04    0.156033E+01   -0.219543E-09    0.149622E-08
    0.115881E-04    0.156033E+01   -0.221667E-09    0.151546E-08
    0.116255E-04    0.156033E+01   -0.223810E-09    0.153496E-08
    0.116631E-04    0.156033E+01   -0.225975E-09    0.155470E-08
    0.117007E-04    0.156033E+01   -0.228160E-09    0.157470E-08
    0.117385E-04    0.156033E+01   -0.230366E-09    0.159495E-08
    0.117764E-04    0.156033E+01   -0.232594E-09    0.161546E-08
    0.118145E-04    0.156033E+01   -0.234843E-09    0.163624E-08
    0.118526E-04    0.156033E+01   -0.237114E-09    0.165728E-08
    0.118909E-04    0.156033E+01   -0.239407E-09    0.167860E-08
    0.119293E-04    0.156033E+01   -0.241722E-09    0.170018E-08
    0.119678E-04    0.156033E+01   -0.244059E-09    0.172205E-08
    0.120065E-04    0.156033E+01   -0.246419E-09    0.174419E-08
    0.120453E-04    0.156033E+01   -0.248801E-09    0.176662E-08
    0.120842E-04    0.156033E+01   -0.251207E-09    0.178934E-08
    0.121232E-04    0.156033E+01   -0.253636E-09    0.181234E-08
    0.121623E-04    0.156033E+01   -0.256088E-09    0.183565E-08
    0.122016E-04    0.156033E+01   -0.258564E-09    0.185925E-08
    0.122410E-04    0.156033E+01   -0.261064E-09    0.188315E-08
    0.122806E-04    0.156033E+01   -0.263588E-09    0.190736E-08
    0.123202E-04    0.156033E+01   -0.266136E-09    0.193189E-08
    0.123600E-04    0.156033E+01   -0.268709E-09    0.195672E-08
    0.123999E-04    0.156033E+01   -0.271307E-09    0.198188E-08
    0.124400E-04    0.156033E+01   -0.273929E-09    0.200735E-08
    0.124801E-04    0.156033E+01   -0.276578E-09    0.203316E-08
    0.125204E-04    0.156033E+01   -0.279251E-09    0.205929E-08
    0.125609E-04    0.156033E+01   -0.281951E-09    0.208576E-08
    0.126014E-04    0.156033E+01   -0.284676E-09    0.211257E-08
    0.126421E-04    0.156033E+01   -0.287428E-09    0.213972E-08
    0.126830E-04    0.156033E+01   -0.290206E-09    0.216723E-08
    0.127239E-04    0.156033E+01   -0.293012E-09    0.219508E-08
    0.127650E-04    0.156033E+01   -0.295844E-09    0.222329E-08
    0.128062E-04    0.156033E+01   -0.298703E-09    0.225186E-08
    0.128476E-04    0.156033E+01   -0.301591E-09    0.228080E-08
    0.128891E-04    0.156033E+01   -0.304506E-09    0.231011E-08
    0.129307E-04    0.156033E+01   -0.307449E-09    0.233980E-08
    0.129725E-04    0.156033E+01   -0.310420E-09    0.236986E-08
    0.130144E-04    0.156033E+01   -0.313421E-09    0.240032E-08
    0.130564E-04    0.156033E+01   -0.316450E-09    0.243116E-08
    0.130986E-04    0.156033E+01   -0.319508E-09    0.246240E-08
    0.131409E-04    0.156033E+01   -0.322596E-09    0.249403E-08
    0.131833E-04    0.156033E+01   -0.325714E-09    0.252608E-08
    0.132259E-04    0.156033E+01   -0.328861E-09    0.255853E-08
    0.132686E-04    0.156033E+01   -0.332040E-09    0.259140E-08
    0.133114E-04    0.156033E+01   -0.335248E-09    0.262469E-08
    0.133544E-04    0.156033E+01   -0.338488E-09    0.265841E-08
    0.133976E-04    0.156033E+01   -0.341759E-09    0.269256E-08
    0.134408E-04    0.156033E+01   -0.345061E-09    0.272714E-08
    0.134842E-04    0.156033E+01   -0.348396E-09    0.276217E-08
    0.135278E-04    0.156033E+01   -0.351762E-09    0.279765E-08
    0.135715E-04    0.156033E+01   -0.355161E-09    0.283359E-08
    0.136153E-04    0.156033E+01   -0.358593E-09    0.286998E-08
    0.136593E-04    0.156033E+01   -0.362058E-09    0.290684E-08
    0.137034E-04    0.156033E+01   -0.365556E-09    0.294417E-08
    0.137476E-04    0.156033E+01   -0.369088E-09    0.298198E-08
    0.137920E-04    0.156033E+01   -0.372654E-09    0.302028E-08
    0.138366E-04    0.156033E+01   -0.376255E-09    0.305906E-08
    0.138812E-04    0.156033E+01   -0.379890E-09    0.309835E-08
    0.139261E-04    0.156033E+01   -0.383560E-09    0.313813E-08
    0.139710E-04    0.156033E+01   -0.387266E-09    0.317842E-08
    0.140162E-04    0.156033E+01   -0.391007E-09    0.321924E-08
    0.140614E-04    0.156033E+01   -0.394785E-09    0.326057E-08
    0.141068E-04    0.156033E+01   -0.398599E-09    0.330243E-08
    0.141524E-04    0.156033E+01   -0.402449E-09    0.334483E-08
    0.141981E-04    0.156033E+01   -0.406337E-09    0.338777E-08
    0.142440E-04    0.156033E+01   -0.410262E-09    0.343126E-08
    0.142900E-04    0.156033E+01   -0.414225E-09    0.347531E-08
    0.143361E-04    0.156033E+01   -0.418226E-09    0.351992E-08
    0.143824E-04    0.156033E+01   -0.422266E-09    0.356510E-08
    0.144289E-04    0.156033E+01   -0.426345E-09    0.361087E-08
    0.144755E-04    0.156033E+01   -0.430463E-09    0.365721E-08
    0.145222E-04    0.156033E+01   -0.434621E-09    0.370415E-08
    0.145691E-04    0.156033E+01   -0.438819E-09    0.375169E-08
    0.146161E-04    0.156033E+01   -0.443057E-09    0.379984E-08
    0.146634E-04    0.156033E+01   -0.447336E-09    0.384861E-08
    0.147107E-04    0.156033E+01   -0.451657E-09    0.389800E-08
    0.147582E-04    0.156033E+01   -0.456019E-09    0.394802E-08
    0.148059E-04    0.156033E+01   -0.460423E-09    0.399868E-08
    0.148537E-04    0.156033E+01   -0.464870E-09    0.405000E-08
    0.149017E-04    0.156033E+01   -0.469359E-09    0.410196E-08
    0.149498E-04    0.156033E+01   -0.473892E-09    0.415459E-08
    0.149981E-04    0.156033E+01   -0.478468E-09    0.420790E-08
    0.150465E-04    0.156033E+01   -0.483089E-09    0.426189E-08
    0.150951E-04    0.156033E+01   -0.487754E-09    0.431657E-08
    0.151438E-04    0.156033E+01   -0.492464E-09    0.437194E-08
    0.151927E-04    0.156033E+01   -0.497219E-09    0.442803E-08
    0.152418E-04    0.156033E+01   -0.502020E-09    0.448483E-08
    0.152910E-04    0.156033E+01   -0.506867E-09    0.454236E-08
    0.153404E-04    0.156033E+01   -0.511762E-09    0.460063E-08
    0.153900E-04    0.156033E+01   -0.516703E-09    0.465964E-08
    0.154397E-04    0.156033E+01   -0.521692E-09    0.471940E-08
    0.154895E-04    0.156033E+01   -0.526729E-09    0.477993E-08
    0.155395E-04    0.156033E+01   -0.531814E-09    0.484124E-08
    0.155897E-04    0.156033E+01   -0.536949E-09    0.490333E-08
    0.156401E-04    0.156033E+01   -0.542133E-09    0.496621E-08
    0.156906E-04    0.156033E+01   -0.547366E-09    0.502989E-08
    0.157413E-04    0.156033E+01   -0.552651E-09    0.509440E-08
    0.157921E-04    0.156033E+01   -0.557986E-09    0.515972E-08
    0.158431E-04    0.156033E+01   -0.563372E-09    0.522588E-08
    0.158943E-04    0.156033E+01   -0.568811E-09    0.529289E-08
    0.159456E-04    0.156033E+01   -0.574302E-09    0.536075E-08
    0.159971E-04    0.156033E+01   -0.579845E-09    0.542948E-08
    0.160487E-04    0.156033E+01   -0.585443E-09    0.549909E-08
    0.161006E-04    0.156033E+01   -0.591094E-09    0.556959E-08
    0.161526E-04    0.156033E+01   -0.596799E-09    0.564098E-08
    0.162047E-04    0.156033E+01   -0.602560E-09    0.571330E-08
    0.162571E-04    0.156033E+01   -0.608375E-09    0.578653E-08
    0.163096E-04    0.156033E+01   -0.614247E-09    0.586070E-08
    0.163622E-04    0.156033E+01   -0.620176E-09    0.593582E-08
    0.164151E-04    0.156033E+01   -0.626161E-09    0.601190E-08
    0.164681E-04    0.156033E+01   -0.632204E-09    0.608895E-08
    0.165213E-04    0.156033E+01   -0.638306E-09    0.616699E-08
    0.165746E-04    0.156033E+01   -0.644466E-09    0.624602E-08
    0.166282E-04    0.156033E+01   -0.650685E-09    0.632607E-08
    0.166819E-04    0.156033E+01   -0.656965E-09    0.640713E-08
    0.167357E-04    0.156033E+01   -0.663304E-09    0.648923E-08
    0.167898E-04    0.156033E+01   -0.669705E-09    0.657238E-08
    0.168440E-04    0.156033E+01   -0.676167E-09    0.665659E-08
    0.168984E-04    0.156033E+01   -0.682692E-09    0.674188E-08
    0.169530E-04    0.156033E+01   -0.689279E-09    0.682826E-08
    0.170077E-04    0.156033E+01   -0.695930E-09    0.691574E-08
    0.170626E-04    0.156033E+01   -0.702645E-09    0.700433E-08
    0.171178E-04    0.156033E+01   -0.709425E-09    0.709406E-08
    0.171730E-04    0.156033E+01   -0.716269E-09    0.718493E-08
    0.172285E-04    0.156033E+01   -0.723180E-09    0.727697E-08
    0.172841E-04    0.156033E+01   -0.730157E-09    0.737018E-08
    0.173399E-04    0.156033E+01   -0.737201E-09    0.746458E-08
    0.173959E-04    0.156033E+01   -0.744314E-09    0.756018E-08
    0.174521E-04    0.156033E+01   -0.751494E-09    0.765701E-08
    0.175085E-04    0.156033E+01   -0.758744E-09    0.775507E-08
    0.175650E-04    0.156033E+01   -0.766063E-09    0.785438E-08
    0.176218E-04    0.156033E+01   -0.773453E-09    0.795496E-08
    0.176787E-04    0.156033E+01   -0.780914E-09    0.805682E-08
    0.177358E-04    0.156033E+01   -0.788447E-09    0.815999E-08
    0.177930E-04    0.156033E+01   -0.796052E-09    0.826447E-08
    0.178505E-04    0.156033E+01   -0.803730E-09    0.837028E-08
    0.179081E-04    0.156033E+01   -0.811483E-09    0.847745E-08
    0.179660E-04    0.156033E+01   -0.819310E-09    0.858598E-08
    0.180240E-04    0.156033E+01   -0.827212E-09    0.869589E-08
    0.180822E-04    0.156033E+01   -0.835190E-09    0.880721E-08
    0.181406E-04    0.156033E+01   -0.843245E-09    0.891995E-08
    0.181992E-04    0.156033E+01   -0.851378E-09    0.903413E-08
    0.182580E-04    0.156033E+01   -0.859588E-09    0.914976E-08
    0.183169E-04    0.156033E+01   -0.867878E-09    0.926687E-08
    0.183761E-04    0.156033E+01   -0.876247E-09    0.938547E-08
    0.184354E-04    0.156033E+01   -0.884697E-09    0.950559E-08
    0.184950E-04    0.156033E+01   -0.893228E-09    0.962724E-08
    0.185547E-04    0.156033E+01   -0.901842E-09    0.975043E-08
    0.186146E-04    0.156033E+01   -0.910538E-09    0.987520E-08
    0.186747E-04    0.156033E+01   -0.919318E-09    0.100016E-07
    0.187350E-04    0.156033E+01   -0.928182E-09    0.101295E-07
    0.187955E-04    0.156033E+01   -0.937131E-09    0.102591E-07
    0.188562E-04    0.156033E+01   -0.946167E-09    0.103904E-07
    0.189171E-04    0.156033E+01   -0.955289E-09    0.105233E-07
    0.189782E-04    0.156033E+01   -0.964499E-09    0.106579E-07
    0.190395E-04    0.156033E+01   -0.973798E-09    0.107943E-07
    0.191010E-04    0.156033E+01   -0.983186E-09    0.109324E-07
    0.191627E-04    0.156033E+01   -0.992664E-09    0.110722E-07
    0.192246E-04    0.156033E+01   -0.100223E-08    0.112138E-07
    0.192867E-04    0.156033E+01   -0.101190E-08    0.113573E-07
    0.193489E-04    0.156033E+01   -0.102165E-08    0.115025E-07
    0.194114E-04    0.156033E+01   -0.103150E-08    0.116496E-07
    0.194741E-04    0.156033E+01   -0.104144E-08    0.117986E-07
    0.195370E-04    0.156033E+01   -0.105148E-08    0.119495E-07
    0.196001E-04    0.156033E+01   -0.106161E-08    0.121023E-07
    0.196634E-04    0.156033E+01   -0.107185E-08    0.122570E-07
    0.197269E-04    0.156033E+01   -0.108218E-08    0.124137E-07
    0.197906E-04    0.156033E+01   -0.109261E-08    0.125724E-07
    0.198545E-04    0.156033E+01   -0.110314E-08    0.127332E-07
    0.199186E-04    0.156033E+01   -0.111377E-08    0.128960E-07
    0.199830E-04    0.156033E+01   -0.112450E-08    0.130608E-07
    0.200475E-04    0.156033E+01   -0.113534E-08    0.132278E-07
    0.201123E-04    0.156033E+01   -0.114628E-08    0.133969E-07
    0.201772E-04    0.156033E+01   -0.115733E-08    0.135681E-07
    0.202424E-04    0.156033E+01   -0.116848E-08    0.137415E-07
    0.203077E-04    0.156033E+01   -0.117974E-08    0.139171E-07
    0.203733E-04    0.156033E+01   -0.119111E-08    0.140950E-07
    0.204391E-04    0.156033E+01   -0.120258E-08    0.142751E-07
    0.205051E-04    0.156033E+01   -0.121417E-08    0.144575E-07
    0.205713E-04    0.156033E+01   -0.122587E-08    0.146423E-07
    0.206378E-04    0.156033E+01   -0.123768E-08    0.148294E-07
    0.207044E-04    0.156033E+01   -0.124960E-08    0.150188E-07
    0.207713E-04    0.156033E+01   -0.126164E-08    0.152107E-07
    0.208384E-04    0.156033E+01   -0.127380E-08    0.154051E-07
    0.209057E-04    0.156033E+01   -0.128607E-08    0.156019E-07
    0.209732E-04    0.156033E+01   -0.129846E-08    0.158012E-07
    0.210409E-04    0.156033E+01   -0.131097E-08    0.160030E-07
    0.211089E-04    0.156033E+01   -0.132359E-08    0.162074E-07
    0.211770E-04    0.156033E+01   -0.133634E-08    0.164144E-07
    0.212454E-04    0.156033E+01   -0.134922E-08    0.166241E-07
    0.213140E-04    0.156033E+01   -0.136221E-08    0.168364E-07
    0.213829E-04    0.156033E+01   -0.137533E-08    0.170514E-07
    0.214519E-04    0.156033E+01   -0.138858E-08    0.172691E-07
    0.215212E-04    0.156033E+01   -0.140195E-08    0.174897E-07
    0.215907E-04    0.156033E+01   -0.141545E-08    0.177130E-07
    0.216604E-04    0.156033E+01   -0.142909E-08    0.179391E-07
    0.217304E-04    0.156033E+01   -0.144285E-08    0.181682E-07
    0.218006E-04    0.156033E+01   -0.145674E-08    0.184001E-07
    0.218710E-04    0.156033E+01   -0.147077E-08    0.186350E-07
    0.219416E-04    0.156033E+01   -0.148494E-08    0.188729E-07
    0.220125E-04    0.156033E+01   -0.149923E-08    0.191138E-07
    0.220835E-04    0.156033E+01   -0.151367E-08    0.193578E-07
    0.221549E-04    0.156033E+01   -0.152825E-08    0.196049E-07
    0.222264E-04    0.156033E+01   -0.154296E-08    0.198551E-07
    0.222982E-04    0.156033E+01   -0.155782E-08    0.201085E-07
    0.223702E-04    0.156033E+01   -0.157281E-08    0.203651E-07
    0.224424E-04    0.156033E+01   -0.158796E-08    0.206250E-07
    0.225149E-04    0.156033E+01   -0.160325E-08    0.208882E-07
    0.225876E-04    0.156033E+01   -0.161868E-08    0.211547E-07
    0.226606E-04    0.156033E+01   -0.163426E-08    0.214246E-07
    0.227338E-04    0.156033E+01   -0.165000E-08    0.216979E-07
    0.228072E-04    0.156033E+01   -0.166588E-08    0.219748E-07
    0.228808E-04    0.156033E+01   -0.168191E-08    0.222551E-07
    0.229547E-04    0.156033E+01   -0.169810E-08    0.225390E-07
    0.230289E-04    0.156033E+01   -0.171445E-08    0.228265E-07
    0.231032E-04    0.156033E+01   -0.173095E-08    0.231176E-07
    0.231778E-04    0.156033E+01   -0.174761E-08    0.234125E-07
    0.232527E-04    0.156033E+01   -0.176443E-08    0.237111E-07
    0.233278E-04    0.156033E+01   -0.178141E-08    0.240135E-07
    0.234031E-04    0.156033E+01   -0.179856E-08    0.243197E-07
    0.234787E-04    0.156033E+01   -0.181587E-08    0.246298E-07
    0.235545E-04    0.156033E+01   -0.183334E-08    0.249438E-07
    0.236306E-04    0.156033E+01   -0.185098E-08    0.252619E-07
    0.237069E-04    0.156033E+01   -0.186879E-08    0.255840E-07
    0.237835E-04    0.156033E+01   -0.188678E-08    0.259101E-07
    0.238603E-04    0.156033E+01   -0.190493E-08    0.262404E-07
    0.239373E-04    0.156033E+01   -0.192326E-08    0.265749E-07
    0.240146E-04    0.156033E+01   -0.194177E-08    0.269137E-07
    0.240922E-04    0.156033E+01   -0.196045E-08    0.272567E-07
    0.241700E-04    0.156033E+01   -0.197931E-08    0.276041E-07
    0.242481E-04    0.156033E+01   -0.199835E-08    0.279559E-07
    0.243264E-04    0.156033E+01   -0.201758E-08    0.283122E-07
    0.244049E-04    0.156033E+01   -0.203699E-08    0.286730E-07
    0.244837E-04    0.156033E+01   -0.205658E-08    0.290383E-07
    0.245628E-04    0.156033E+01   -0.207637E-08    0.294083E-07
    0.246421E-04    0.156033E+01   -0.209634E-08    0.297830E-07
    0.247217E-04    0.156033E+01   -0.211650E-08    0.301625E-07
    0.248016E-04    0.156033E+01   -0.213686E-08    0.305467E-07
    0.248816E-04    0.156033E+01   -0.215741E-08    0.309359E-07
    0.249620E-04    0.156033E+01   -0.217816E-08    0.313299E-07
    0.250426E-04    0.156033E+01   -0.219911E-08    0.317290E-07
    0.251235E-04    0.156033E+01   -0.222026E-08    0.321331E-07
    0.252046E-04    0.156033E+01   -0.224162E-08    0.325423E-07
    0.252860E-04    0.156033E+01   -0.226317E-08    0.329568E-07
    0.253677E-04    0.156033E+01   -0.228494E-08    0.333765E-07
    0.254496E-04    0.156033E+01   -0.230691E-08    0.338015E-07
    0.255318E-04    0.156033E+01   -0.232909E-08    0.342319E-07
    0.256143E-04    0.156033E+01   -0.235149E-08    0.346677E-07
    0.256970E-04    0.156033E+01   -0.237410E-08    0.351091E-07
    0.257800E-04    0.156033E+01   -0.239692E-08    0.355561E-07
    0.258632E-04    0.156033E+01   -0.241997E-08    0.360087E-07
    0.259467E-04    0.156033E+01   -0.244324E-08    0.364671E-07
    0.260305E-04    0.156033E+01   -0.246673E-08    0.369312E-07
    0.261146E-04    0.156033E+01   -0.249044E-08    0.374013E-07
    0.261989E-04    0.156033E+01   -0.251438E-08    0.378773E-07
    0.262835E-04    0.156033E+01   -0.253855E-08    0.383593E-07
    0.263684E-04    0.156033E+01   -0.256295E-08    0.388475E-07
    0.264536E-04    0.156033E+01   -0.258759E-08    0.393418E-07
    0.265390E-04    0.156033E+01   -0.261246E-08    0.398424E-07
    0.266247E-04    0.156033E+01   -0.263757E-08    0.403493E-07
    0.267107E-04    0.156033E+01   -0.266292E-08    0.408627E-07
    0.267970E-04    0.156033E+01   -0.268852E-08    0.413825E-07
    0.268835E-04    0.156033E+01   -0.271436E-08    0.419089E-07
    0.269703E-04    0.156033E+01   -0.274044E-08    0.424420E-07
    0.270574E-04    0.156033E+01   -0.276678E-08    0.429819E-07
    0.271448E-04    0.156033E+01   -0.279337E-08    0.435285E-07
    0.272325E-04    0.156033E+01   -0.282021E-08    0.440821E-07
    0.273204E-04    0.156033E+01   -0.284731E-08    0.446427E-07
    0.274086E-04    0.156033E+01   -0.287467E-08    0.452104E-07
    0.274972E-04    0.156033E+01   -0.290229E-08    0.457853E-07
    0.275860E-04    0.156033E+01   -0.293017E-08    0.463674E-07
    0.276751E-04    0.156033E+01   -0.295833E-08    0.469570E-07
    0.277644E-04    0.156033E+01   -0.298675E-08    0.475539E-07
    0.278541E-04    0.156033E+01   -0.301544E-08    0.481585E-07
    0.279440E-04    0.156033E+01   -0.304441E-08    0.487706E-07
    0.280343E-04    0.156033E+01   -0.307366E-08    0.493905E-07
    0.281248E-04    0.156033E+01   -0.310318E-08    0.500183E-07
    0.282157E-04    0.156033E+01   -0.313299E-08    0.506540E-07
    0.283068E-04    0.156033E+01   -0.316308E-08    0.512977E-07
    0.283982E-04    0.156033E+01   -0.319347E-08    0.519496E-07
    0.284899E-04    0.156033E+01   -0.322414E-08    0.526097E-07
    0.285819E-04    0.156033E+01   -0.325510E-08    0.532781E-07
    0.286742E-04    0.156033E+01   -0.328637E-08    0.539551E-07
    0.287668E-04    0.156033E+01   -0.331793E-08    0.546405E-07
    0.288597E-04    0.156033E+01   -0.334979E-08    0.553346E-07
    0.289529E-04    0.156033E+01   -0.338196E-08    0.560375E-07
    0.290464E-04    0.156033E+01   -0.341443E-08    0.567493E-07
    0.291402E-04    0.156033E+01   -0.344722E-08    0.574701E-07
    0.292343E-04    0.156033E+01   -0.348032E-08    0.582000E-07
    0.293287E-04    0.156033E+01   -0.351374E-08    0.589391E-07
    0.294235E-04    0.156033E+01   -0.354747E-08    0.596875E-07
    0.295185E-04    0.156033E+01   -0.358153E-08    0.604454E-07
    0.296138E-04    0.156033E+01   -0.361592E-08    0.612129E-07
    0.297094E-04    0.156033E+01   -0.365063E-08    0.619901E-07
    0.298054E-04    0.156033E+01   -0.368567E-08    0.627770E-07
    0.299016E-04    0.156033E+01   -0.372106E-08    0.635740E-07
    0.299982E-04    0.156033E+01   -0.375677E-08    0.643809E-07
    0.300951E-04    0.156033E+01   -0.379283E-08    0.651981E-07
    0.301923E-04    0.156033E+01   -0.382924E-08    0.660256E-07
    0.302898E-04    0.156033E+01   -0.386599E-08    0.668635E-07
    0.303876E-04    0.156033E+01   -0.390310E-08    0.677120E-07
    0.304857E-04    0.156033E+01   -0.394056E-08    0.685712E-07
    0.305842E-04    0.156033E+01   -0.397837E-08    0.694413E-07
    0.306830E-04    0.156033E+01   -0.401655E-08    0.703223E-07
    0.307821E-04    0.156033E+01   -0.405510E-08    0.712145E-07
    0.308815E-04    0.156033E+01   -0.409401E-08    0.721179E-07
    0.309812E-04    0.156033E+01   -0.413329E-08    0.730327E-07
    0.310813E-04    0.156033E+01   -0.417295E-08    0.739591E-07
    0.311816E-04    0.156033E+01   -0.421299E-08    0.748971E-07
    0.312823E-04    0.156033E+01   -0.425341E-08    0.758470E-07
    0.313834E-04    0.156033E+01   -0.429422E-08    0.768089E-07
    0.314847E-04    0.156033E+01   -0.433541E-08    0.777828E-07
    0.315864E-04    0.156033E+01   -0.437700E-08    0.787691E-07
    0.316884E-04    0.156033E+01   -0.441899E-08    0.797678E-07
    0.317907E-04    0.156033E+01   -0.446138E-08    0.807791E-07
    0.318934E-04    0.156033E+01   -0.450418E-08    0.818032E-07
    0.319964E-04    0.156033E+01   -0.454738E-08    0.828401E-07
    0.320997E-04    0.156033E+01   -0.459099E-08    0.838901E-07
    0.322034E-04    0.156033E+01   -0.463503E-08    0.849534E-07
    0.323074E-04    0.156033E+01   -0.467948E-08    0.860301E-07
    0.324117E-04    0.156033E+01   -0.472436E-08    0.871203E-07
    0.325164E-04    0.156033E+01   -0.476966E-08    0.882242E-07
    0.326214E-04    0.156033E+01   -0.481540E-08    0.893421E-07
    0.327268E-04    0.156033E+01   -0.486157E-08    0.904741E-07
    0.328324E-04    0.156033E+01   -0.490819E-08    0.916203E-07
    0.329385E-04    0.156033E+01   -0.495525E-08    0.927810E-07
    0.330449E-04    0.156033E+01   -0.500276E-08    0.939562E-07
    0.331516E-04    0.156033E+01   -0.505073E-08    0.951463E-07
    0.332586E-04    0.156033E+01   -0.509915E-08    0.963514E-07
    0.333660E-04    0.156033E+01   -0.514803E-08    0.975716E-07
    0.334738E-04    0.156033E+01   -0.519738E-08    0.988072E-07
    0.335819E-04    0.156033E+01   -0.524720E-08    0.100058E-06
    0.336903E-04    0.156033E+01   -0.529750E-08    0.101325E-06
    0.337992E-04    0.156033E+01   -0.534828E-08    0.102608E-06
    0.339083E-04    0.156033E+01   -0.539954E-08    0.103907E-06
    0.340178E-04    0.156033E+01   -0.545129E-08    0.105222E-06
    0.341277E-04    0.156033E+01   -0.550354E-08    0.106554E-06
    0.342379E-04    0.156033E+01   -0.555628E-08    0.107903E-06
    0.343485E-04    0.156033E+01   -0.560953E-08    0.109269E-06
    0.344594E-04    0.156033E+01   -0.566328E-08    0.110651E-06
    0.345707E-04    0.156033E+01   -0.571755E-08    0.112052E-06
    0.346823E-04    0.156033E+01   -0.577233E-08    0.113469E-06
    0.347943E-04    0.156033E+01   -0.582764E-08    0.114905E-06
    0.349067E-04    0.156033E+01   -0.588347E-08    0.116359E-06
    0.350194E-04    0.156033E+01   -0.593984E-08    0.117831E-06
    0.351325E-04    0.156033E+01   -0.599675E-08    0.119321E-06
    0.352460E-04    0.156033E+01   -0.605420E-08    0.120831E-06
    0.353598E-04    0.156033E+01   -0.611219E-08    0.122359E-06
    0.354740E-04    0.156033E+01   -0.617074E-08    0.123906E-06
    0.355885E-04    0.156033E+01   -0.622985E-08    0.125473E-06
    0.357035E-04    0.156033E+01   -0.628952E-08    0.127060E-06
    0.358188E-04    0.156033E+01   -0.634976E-08    0.128666E-06
    0.359345E-04    0.156033E+01   -0.641057E-08    0.130293E-06
    0.360505E-04    0.156033E+01   -0.647197E-08    0.131940E-06
    0.361669E-04    0.156033E+01   -0.653395E-08    0.133608E-06
    0.362837E-04    0.156033E+01   -0.659652E-08    0.135296E-06
    0.364009E-04    0.156033E+01   -0.665968E-08    0.137006E-06
    0.365185E-04    0.156033E+01   -0.672345E-08    0.138738E-06
    0.366364E-04    0.156033E+01   -0.678783E-08    0.140491E-06
    0.367547E-04    0.156033E+01   -0.685282E-08    0.142266E-06
    0.368734E-04    0.156033E+01   -0.691843E-08    0.144064E-06
    0.369925E-04    0.156033E+01   -0.698466E-08    0.145884E-06
    0.371120E-04    0.156033E+01   -0.705152E-08    0.147727E-06
    0.372318E-04    0.156033E+01   -0.711903E-08    0.149593E-06
    0.373521E-04    0.156033E+01   -0.718717E-08    0.151482E-06
    0.374727E-04    0.156033E+01   -0.725597E-08    0.153395E-06
    0.375937E-04    0.156033E+01   -0.732542E-08    0.155333E-06
    0.377151E-04    0.156033E+01   -0.739553E-08    0.157294E-06
    0.378369E-04    0.156033E+01   -0.746631E-08    0.159280E-06
    0.379591E-04    0.156033E+01   -0.753776E-08    0.161291E-06
    0.380817E-04    0.156033E+01   -0.760990E-08    0.163327E-06
    0.382047E-04    0.156033E+01   -0.768272E-08    0.165389E-06
    0.383280E-04    0.156033E+01   -0.775623E-08    0.167477E-06
    0.384518E-04    0.156033E+01   -0.783045E-08    0.169591E-06
    0.385760E-04    0.156033E+01   -0.790537E-08    0.171731E-06
    0.387006E-04    0.156033E+01   -0.798100E-08    0.173898E-06
    0.388256E-04    0.156033E+01   -0.805736E-08    0.176092E-06
    0.389510E-04    0.156033E+01   -0.813444E-08    0.178314E-06
    0.390767E-04    0.156033E+01   -0.821225E-08    0.180564E-06
    0.392029E-04    0.156033E+01   -0.829081E-08    0.182842E-06
    0.393295E-04    0.156033E+01   -0.837011E-08    0.185148E-06
    0.394566E-04    0.156033E+01   -0.845017E-08    0.187484E-06
    0.395840E-04    0.156033E+01   -0.853099E-08    0.189848E-06
    0.397118E-04    0.156033E+01   -0.861258E-08    0.192242E-06
    0.398401E-04    0.156033E+01   -0.869495E-08    0.194667E-06
    0.399687E-04    0.156033E+01   -0.877810E-08    0.197121E-06
    0.400978E-04    0.156033E+01   -0.886204E-08    0.199606E-06
    0.402273E-04    0.156033E+01   -0.894678E-08    0.202123E-06
    0.403572E-04    0.156033E+01   -0.903233E-08    0.204671E-06
    0.404875E-04    0.156033E+01   -0.911868E-08    0.207251E-06
    0.406183E-04    0.156033E+01   -0.920587E-08    0.209863E-06
    0.407495E-04    0.156033E+01   -0.929388E-08    0.212507E-06
